iter	RMSE
3242	61.8472162
3243	61.79847052
3244	61.79261527
3245	61.76267178
3246	61.7069135
3247	61.69043029
3248	61.67289016
3249	61.6484245
3250	61.62132874
3251	61.55288667
3252	61.53350001
3253	61.50020367
3254	61.46344282
3255	61.45043162
3256	61.43056341
3257	61.40266682
3258	61.39121092
3259	61.37031293
3260	61.34123442
3261	61.31262588
3262	61.29858727
3263	61.2895185
3264	61.27291485
3265	61.23616858
3266	61.20358566
3267	61.16380913
3268	61.12776288
3269	61.08737772
3270	60.99223081
3271	60.98545352
3272	60.97218678
3273	60.93641709
3274	60.92551523
3275	60.85074935
3276	60.82905496
3277	60.82019863
3278	60.79731957
3279	60.78256055
3280	60.76669285
3281	60.73690262
3282	60.71015408
3283	60.68227426
3284	60.65304524
3285	60.59279427
3286	60.58659127
3287	60.52700891
3288	60.50474969
3289	60.47579201
3290	60.44847994
3291	60.43092418
3292	60.4010233
3293	60.39293178
3294	60.36861236
3295	60.33741206
3296	60.32077704
3297	60.3163924
3298	60.27207763
3299	60.24375876
3300	60.22984853
3301	60.21677804
3302	60.20576656
3303	60.17396373
3304	60.12592804
3305	60.10794208
3306	60.09528325
3307	60.07244374
3308	60.03837153
3309	60.0105633
3310	59.98425531
3311	59.9746191
3312	59.92406666
3313	59.89159112
3314	59.87332238
3315	59.85095074
3316	59.84168084
3317	59.83642284
3318	59.80896947
3319	59.78085577
3320	59.76076175
3321	59.75292118
3322	59.74433909
3323	59.71663798
3324	59.67863123
3325	59.67176288
3326	59.64488406
3327	59.61893542
3328	59.59644751
3329	59.59505927
3330	59.54749891
3331	59.52319372
3332	59.50248395
3333	59.48648155
3334	59.45992435
3335	59.44393384
3336	59.41584595
3337	59.39056663
3338	59.38327045
3339	59.37472844
3340	59.34843606
3341	59.32182611
3342	59.29514398
3343	59.26974636
3344	59.26411984
3345	59.23506887
3346	59.20688308
3347	59.1760679
3348	59.1706965
3349	59.13143178
3350	59.11391171
3351	59.09851022
3352	59.07842652
3353	59.05606305
3354	59.02105039
3355	58.99552098
3356	58.97959689
3357	58.95631995
3358	58.9274226
3359	58.90929235
3360	58.89146053
3361	58.85701754
3362	58.82531169
3363	58.7995573
3364	58.78381173
3365	58.73055339
3366	58.72820893
3367	58.70141529
3368	58.68865596
3369	58.67565634
3370	58.62840027
3371	58.59900839
3372	58.54897666
3373	58.50614529
3374	58.47048619
3375	58.42050397
3376	58.41756897
3377	58.39052183
3378	58.36137132
3379	58.33705496
3380	58.32802936
3381	58.31355593
3382	58.2732331
3383	58.22527959
3384	58.19173783
3385	58.15697807
3386	58.15398262
3387	58.13569057
3388	58.0961134
3389	58.0916677
3390	58.05574194
3391	58.00401703
3392	57.97392045
3393	57.95372536
3394	57.92380797
3395	57.886977
3396	57.8634205
3397	57.84517021
3398	57.83055131
3399	57.80778628
3400	57.79831652
3401	57.78407551
3402	57.76091908
3403	57.72081069
3404	57.67619551
3405	57.64351303
3406	57.61722515
3407	57.61372964
3408	57.58030646
3409	57.57480361
3410	57.55211166
3411	57.53047136
3412	57.51346265
3413	57.49578419
3414	57.48387839
3415	57.45073195
3416	57.44062275
3417	57.39657635
3418	57.37254705
3419	57.33950332
3420	57.31592991
3421	57.29485668
3422	57.26641402
3423	57.25715181
3424	57.23843627
3425	57.22298967
3426	57.21845813
3427	57.2066128
3428	57.18034632
3429	57.16033247
3430	57.13890804
3431	57.10976063
3432	57.08553798
3433	57.04813981
3434	57.04474847
3435	57.00074374
3436	56.98636972
3437	56.93025317
3438	56.92004203
3439	56.90716958
3440	56.90279551
3441	56.88951609
3442	56.8782773
3443	56.8627803
3444	56.84805175
3445	56.82074038
3446	56.78971927
3447	56.77389303
3448	56.74989554
3449	56.72104925
3450	56.67842402
3451	56.6696931
3452	56.61906664
3453	56.60532344
3454	56.59629108
3455	56.56871052
3456	56.5510048
3457	56.53308196
3458	56.50212047
3459	56.49416667
3460	56.47494454
3461	56.45859248
3462	56.44426034
3463	56.41541586
3464	56.38741111
3465	56.36158589
3466	56.29003913
3467	56.28773232
3468	56.26469469
3469	56.26126216
3470	56.25258409
3471	56.24164974
3472	56.22786563
3473	56.21887496
3474	56.19945893
3475	56.17007919
3476	56.14397844
3477	56.13056228
3478	56.09465683
3479	56.06099754
3480	56.04680003
3481	55.97059313
3482	55.95605645
3483	55.9540884
3484	55.92747489
3485	55.88395994
3486	55.86204782
3487	55.85616633
3488	55.79762443
3489	55.76818988
3490	55.73804189
3491	55.71179055
3492	55.6934383
3493	55.68064704
3494	55.67152016
3495	55.64879015
3496	55.63307608
3497	55.61721935
3498	55.60882266
3499	55.56314283
3500	55.54979922
3501	55.51973961
3502	55.50610037
3503	55.47672683
3504	55.46235461
3505	55.45305421
3506	55.43104568
3507	55.42543245
3508	55.41186833
3509	55.38209046
3510	55.37402111
3511	55.34276357
3512	55.25515886
3513	55.24715607
3514	55.22204414
3515	55.21948376
3516	55.19952813
3517	55.17732014
3518	55.15659134
3519	55.14319812
3520	55.12950051
3521	55.1228105
3522	55.11530359
3523	55.10851534
3524	55.09488806
3525	55.07777224
3526	55.03346289
3527	55.00459155
3528	54.9801618
3529	54.95459101
3530	54.93733973
3531	54.92949435
3532	54.89453628
3533	54.87432121
3534	54.86517574
3535	54.84155082
3536	54.81289335
3537	54.78497215
3538	54.76713373
3539	54.72381843
3540	54.70506262
3541	54.68346609
3542	54.67403143
3543	54.64549432
3544	54.63365405
3545	54.62770547
3546	54.58308284
3547	54.53558975
3548	54.52372048
3549	54.51299044
3550	54.45054365
3551	54.43287085
3552	54.40489132
3553	54.39274491
3554	54.3774245
3555	54.33603225
3556	54.32236044
3557	54.31030097
3558	54.29209129
3559	54.28119394
3560	54.2388489
3561	54.20527431
3562	54.20138032
3563	54.18632382
3564	54.14913823
3565	54.1459051
3566	54.109063
3567	54.07500169
3568	54.04013999
3569	54.02391375
3570	53.97488829
3571	53.93524758
3572	53.90948582
3573	53.88945132
3574	53.85907941
3575	53.85206875
3576	53.84576741
3577	53.82767472
3578	53.78400815
3579	53.75829934
3580	53.75031941
3581	53.72495519
3582	53.70737194
3583	53.67669558
3584	53.66396596
3585	53.64667175
3586	53.63302421
3587	53.61723846
3588	53.6136036
3589	53.59202482
3590	53.55632556
3591	53.48874262
3592	53.48056008
3593	53.47926345
3594	53.46752491
3595	53.44736476
3596	53.43824481
3597	53.42344015
3598	53.38827431
3599	53.35813346
3600	53.33321289
3601	53.31414087
3602	53.30254094
3603	53.27903846
3604	53.26245331
3605	53.23158099
3606	53.2166414
3607	53.20328975
3608	53.19672505
3609	53.19004533
3610	53.17427244
3611	53.15589207
3612	53.13391835
3613	53.12108304
3614	53.11671918
3615	53.10956699
3616	53.08848898
3617	53.0524231
3618	53.03112208
3619	53.00447827
3620	52.97129813
3621	52.96734477
3622	52.95644874
3623	52.93439266
3624	52.91224382
3625	52.87616038
3626	52.85967659
3627	52.84186501
3628	52.8283916
3629	52.81571829
3630	52.78831683
3631	52.7677773
3632	52.747727
3633	52.72859729
3634	52.72495946
3635	52.69396132
3636	52.68751988
3637	52.67925556
3638	52.65089094
3639	52.60467961
3640	52.58978427
3641	52.52257653
3642	52.49520596
3643	52.4900715
3644	52.48469705
3645	52.46120571
3646	52.44708987
3647	52.43439628
3648	52.41152257
3649	52.40562598
3650	52.38194569
3651	52.35715007
3652	52.33044175
3653	52.31962573
3654	52.30526055
3655	52.28775849
3656	52.2722923
3657	52.24022318
3658	52.19194856
3659	52.1828296
3660	52.16177668
3661	52.12959095
3662	52.07964998
3663	52.03753628
3664	51.9978049
3665	51.96862886
3666	51.94401878
3667	51.9301492
3668	51.89250955
3669	51.85996586
3670	51.83787669
3671	51.83715772
3672	51.82720401
3673	51.7845499
3674	51.75451786
3675	51.7299822
3676	51.71973575
3677	51.67982341
3678	51.67451747
3679	51.62866517
3680	51.5847427
3681	51.55156696
3682	51.53802106
3683	51.5116973
3684	51.45892422
3685	51.45044081
3686	51.41147071
3687	51.40579397
3688	51.38622272
3689	51.35850467
3690	51.34814557
3691	51.3237198
3692	51.31270665
3693	51.29952788
3694	51.29790418
3695	51.23112169
3696	51.21128218
3697	51.18499604
3698	51.13632736
3699	51.10451817
3700	51.08817827
3701	51.08163349
3702	51.05502666
3703	51.0184217
3704	51.00483012
3705	50.99858467
3706	50.98144534
3707	50.95948976
3708	50.91480271
3709	50.90877605
3710	50.89240181
3711	50.86771029
3712	50.84252865
3713	50.82879795
3714	50.8258725
3715	50.79705662
3716	50.76304326
3717	50.7316778
3718	50.72340506
3719	50.69264868
3720	50.66432468
3721	50.64176026
3722	50.6119014
3723	50.60385755
3724	50.59969585
3725	50.58961061
3726	50.58712876
3727	50.57182207
3728	50.56885013
3729	50.56074221
3730	50.54690916
3731	50.53143686
3732	50.51198227
3733	50.47777398
3734	50.45779412
3735	50.44315489
3736	50.40014095
3737	50.38145163
3738	50.32803649
3739	50.28944129
3740	50.25589291
3741	50.23826946
3742	50.20530725
3743	50.18026087
3744	50.16445019
3745	50.16043261
3746	50.10380015
3747	50.0927039
3748	50.08309433
3749	50.05879346
3750	50.04091037
3751	50.02736296
3752	50.0197234
3753	50.01204834
3754	49.99628575
3755	49.979462
3756	49.97882358
3757	49.97257525
3758	49.9644972
3759	49.93363673
3760	49.89145755
3761	49.8723786
3762	49.85367544
3763	49.82866412
3764	49.82756834
3765	49.79455519
3766	49.76649424
3767	49.7387693
3768	49.71537824
3769	49.6990184
3770	49.63980413
3771	49.61802286
3772	49.58689735
3773	49.5760294
3774	49.55750326
3775	49.53111318
3776	49.51509206
3777	49.479685
3778	49.44664053
3779	49.42888306
3780	49.40880233
3781	49.38081844
3782	49.37906941
3783	49.36891691
3784	49.33379837
3785	49.29963285
3786	49.29353114
3787	49.26880098
3788	49.23849871
3789	49.22242826
3790	49.19972027
3791	49.19052266
3792	49.15126726
3793	49.13631373
3794	49.1328929
3795	49.09903315
3796	49.09665972
3797	49.09132006
3798	49.05569816
3799	49.02712011
3800	48.99514319
3801	48.95739789
3802	48.94559469
3803	48.92344965
3804	48.89841638
3805	48.8874125
3806	48.87981028
3807	48.86018281
3808	48.84904545
3809	48.84717367
3810	48.82065069
3811	48.80816628
3812	48.78300335
3813	48.77743965
3814	48.74351858
3815	48.74046418
3816	48.72885361
3817	48.71939233
3818	48.69797341
3819	48.69318613
3820	48.68575121
3821	48.67391508
3822	48.65963764
3823	48.64757361
3824	48.62006995
3825	48.58868279
3826	48.5658037
3827	48.54399586
3828	48.52097322
3829	48.48815544
3830	48.48748367
3831	48.45543012
3832	48.44547275
3833	48.41429136
3834	48.39001115
3835	48.38448975
3836	48.37346132
3837	48.32508378
3838	48.29395517
3839	48.25505806
3840	48.25008905
3841	48.24164223
3842	48.21783956
3843	48.19297769
3844	48.1747229
3845	48.15361686
3846	48.1513299
3847	48.10623609
3848	48.09675519
3849	48.08157518
3850	48.0386536
3851	48.01431574
3852	47.98616258
3853	47.95983461
3854	47.93538588
3855	47.91089155
3856	47.8803182
3857	47.85772049
3858	47.8406043
3859	47.82955095
3860	47.81755367
3861	47.81392742
3862	47.7639951
3863	47.75456214
3864	47.73585235
3865	47.72272906
3866	47.7005021
3867	47.67725208
3868	47.66536492
3869	47.64730995
3870	47.63860339
3871	47.61635977
3872	47.61280585
3873	47.59240797
3874	47.57979225
3875	47.57354328
3876	47.56800163
3877	47.55632078
3878	47.55047419
3879	47.50329522
3880	47.48099528
3881	47.43635291
3882	47.40775214
3883	47.38299049
3884	47.3661282
3885	47.35871823
3886	47.33289674
3887	47.30419896
3888	47.27944708
3889	47.26674152
3890	47.24710064
3891	47.24654463
3892	47.2348634
3893	47.20759671
3894	47.18414273
3895	47.17163095
3896	47.16345944
3897	47.13395826
3898	47.12326814
3899	47.12217698
3900	47.0966798
3901	47.08239979
3902	47.06685045
3903	47.05364626
3904	47.04703159
3905	47.03207415
3906	47.01969469
3907	47.00921127
3908	46.99178645
3909	46.96811548
3910	46.9527906
3911	46.94404923
3912	46.92058377
3913	46.91011077
3914	46.90803579
3915	46.89391485
3916	46.89322644
3917	46.87720675
3918	46.85686786
3919	46.85564561
3920	46.83286514
3921	46.80680797
3922	46.79756013
3923	46.79080977
3924	46.79021941
3925	46.78588927
3926	46.77344748
3927	46.74990132
3928	46.73036732
3929	46.71228376
3930	46.68529544
3931	46.66728259
3932	46.6607992
3933	46.65350766
3934	46.64866655
3935	46.64617822
3936	46.64009826
3937	46.60011007
3938	46.57701861
3939	46.55109315
3940	46.53819466
3941	46.51482736
3942	46.49451692
3943	46.4741535
3944	46.44629716
3945	46.43350161
3946	46.4067126
3947	46.38513963
3948	46.35282604
3949	46.34155477
3950	46.32784806
3951	46.30191065
3952	46.29649401
3953	46.2760234
3954	46.24891813
3955	46.23341448
3956	46.20070552
3957	46.18776302
3958	46.18500946
3959	46.16222563
3960	46.14309242
3961	46.14252389
3962	46.13144347
3963	46.07147203
3964	46.04981099
3965	46.02535271
3966	46.01535437
3967	45.99743924
3968	45.99299817
3969	45.96613521
3970	45.95015473
3971	45.94358728
3972	45.94098324
3973	45.9347569
3974	45.92440923
3975	45.91411137
3976	45.89331281
3977	45.86622599
3978	45.85384745
3979	45.82564229
3980	45.81178465
3981	45.79963895
3982	45.76530766
3983	45.75295949
3984	45.72373758
3985	45.70741471
3986	45.6890812
3987	45.67237657
3988	45.66910743
3989	45.66477245
3990	45.65807194
3991	45.65300376
3992	45.63701762
3993	45.63145448
3994	45.61628124
3995	45.60032174
3996	45.56272283
3997	45.54128958
3998	45.54037326
3999	45.51801969
4000	45.50241711
4001	45.49133529
4002	45.48489059
4003	45.45985686
4004	45.44200064
4005	45.431047
4006	45.39313049
4007	45.37175305
4008	45.37122362
4009	45.35733494
4010	45.35253994
4011	45.34644319
4012	45.33424203
4013	45.33157816
4014	45.30733617
4015	45.28148085
4016	45.25054229
4017	45.2147244
4018	45.21043579
4019	45.18895944
4020	45.18847641
4021	45.178322
4022	45.17424516
4023	45.15454877
4024	45.128258
4025	45.12035476
4026	45.09647718
4027	45.08393075
4028	45.05114034
4029	45.03894412
4030	45.0081013
4031	44.99418058
4032	44.96558901
4033	44.94764298
4034	44.93696288
4035	44.92668068
4036	44.87447152
4037	44.85055375
4038	44.82640232
4039	44.80901506
4040	44.80327544
4041	44.80037166
4042	44.79205227
4043	44.78063181
4044	44.74672905
4045	44.72329117
4046	44.69488079
4047	44.67608588
4048	44.66606852
4049	44.61006849
4050	44.60710144
4051	44.58738099
4052	44.57383874
4053	44.55703228
4054	44.53801227
4055	44.5257198
4056	44.50014666
4057	44.49118673
4058	44.47820678
4059	44.45040002
4060	44.44140027
4061	44.43753975
4062	44.41848544
4063	44.40359794
4064	44.3967514
4065	44.37203368
4066	44.35825079
4067	44.34296751
4068	44.32790869
4069	44.3058039
4070	44.26802608
4071	44.26151473
4072	44.24380615
4073	44.21350964
4074	44.18344947
4075	44.17774164
4076	44.13465427
4077	44.12944321
4078	44.12423843
4079	44.11381469
4080	44.0963243
4081	44.07086276
4082	44.05975251
4083	44.04352305
4084	44.03406761
4085	44.0166974
4086	43.98733104
4087	43.97446752
4088	43.97378467
4089	43.95173468
4090	43.93918086
4091	43.93337804
4092	43.89969741
4093	43.8723395
4094	43.84993894
4095	43.82957376
4096	43.82790127
4097	43.81112077
4098	43.80637783
4099	43.78272283
4100	43.76741374
4101	43.7445836
4102	43.73641659
4103	43.72247095
4104	43.71360142
4105	43.69241759
4106	43.67348639
4107	43.6528999
4108	43.65136162
4109	43.6387836
4110	43.60085182
4111	43.58767434
4112	43.57570738
4113	43.56988138
4114	43.54886548
4115	43.54786423
4116	43.53894217
4117	43.53393289
4118	43.51641288
4119	43.51164766
4120	43.48084313
4121	43.47041586
4122	43.45278192
4123	43.44775323
4124	43.43740619
4125	43.42741894
4126	43.3884158
4127	43.3791904
4128	43.36651176
4129	43.35233282
4130	43.34944778
4131	43.34654413
4132	43.33992548
4133	43.32852765
4134	43.32114688
4135	43.31697156
4136	43.300232
4137	43.27328417
4138	43.26906137
4139	43.26462436
4140	43.2609395
4141	43.2506645
4142	43.23363367
4143	43.22065936
4144	43.20140068
4145	43.19520073
4146	43.16885117
4147	43.16135888
4148	43.15123548
4149	43.11106662
4150	43.10978302
4151	43.10354854
4152	43.09339555
4153	43.08451483
4154	43.07820879
4155	43.06486487
4156	43.06064596
4157	43.05125491
4158	43.04269631
4159	43.02661072
4160	43.0103039
4161	42.99694251
4162	42.95705669
4163	42.94303836
4164	42.94205627
4165	42.92376233
4166	42.90606202
4167	42.89870627
4168	42.88060677
4169	42.87458387
4170	42.86147513
4171	42.8392761
4172	42.8204115
4173	42.81230653
4174	42.7921696
4175	42.78648967
4176	42.74944258
4177	42.73245344
4178	42.70291816
4179	42.6839551
4180	42.67245138
4181	42.65411921
4182	42.6205931
4183	42.60454407
4184	42.58722983
4185	42.57172593
4186	42.55652174
4187	42.54558914
4188	42.52930427
4189	42.47818423
4190	42.46321265
4191	42.44147254
4192	42.41852339
4193	42.40669888
4194	42.3982731
4195	42.39327142
4196	42.37753808
4197	42.36343222
4198	42.34167472
4199	42.32069882
4200	42.31171116
4201	42.30036297
4202	42.28534235
4203	42.26415679
4204	42.24285132
4205	42.23347331
4206	42.21512021
4207	42.21106715
4208	42.19132447
4209	42.17334394
4210	42.16401068
4211	42.15858346
4212	42.13836836
4213	42.11995832
4214	42.116712
4215	42.11329972
4216	42.10746264
4217	42.09086039
4218	42.02666184
4219	41.99828697
4220	41.99690693
4221	41.97752583
4222	41.95529768
4223	41.93768183
4224	41.92852217
4225	41.92309504
4226	41.90165804
4227	41.87826876
4228	41.8751892
4229	41.85863163
4230	41.83761788
4231	41.8076454
4232	41.77456722
4233	41.75332468
4234	41.70163551
4235	41.68038455
4236	41.66142723
4237	41.6596523
4238	41.65176311
4239	41.64096652
4240	41.60422393
4241	41.59278209
4242	41.58005555
4243	41.56609777
4244	41.54173288
4245	41.52540342
4246	41.52083324
4247	41.49893994
4248	41.48155709
4249	41.46849266
4250	41.4360106
4251	41.42544734
4252	41.41938064
4253	41.40851552
4254	41.4039637
4255	41.37662473
4256	41.35595086
4257	41.35396964
4258	41.33847301
4259	41.31746775
4260	41.30758908
4261	41.29365743
4262	41.25993162
4263	41.2500939
4264	41.24260824
4265	41.2397351
4266	41.22256924
4267	41.20390329
4268	41.19133097
4269	41.17517753
4270	41.1433535
4271	41.12629016
4272	41.10900168
4273	41.08870073
4274	41.07985492
4275	41.06560586
4276	41.05096668
4277	41.03345944
4278	41.02760028
4279	41.01458323
4280	40.99652545
4281	40.97122682
4282	40.9546185
4283	40.95284755
4284	40.94939545
4285	40.92317575
4286	40.92176147
4287	40.85619477
4288	40.85131894
4289	40.84750082
4290	40.83543597
4291	40.81545719
4292	40.80235807
4293	40.77012958
4294	40.74634968
4295	40.73552903
4296	40.71115293
4297	40.70655242
4298	40.70047827
4299	40.69627464
4300	40.67518038
4301	40.66318936
4302	40.64457095
4303	40.63268337
4304	40.6155319
4305	40.6082192
4306	40.58950552
4307	40.57459381
4308	40.56294184
4309	40.5411152
4310	40.53466374
4311	40.5341452
4312	40.52176204
4313	40.49612561
4314	40.49181175
4315	40.4851473
4316	40.4678733
4317	40.44799397
4318	40.43978953
4319	40.41511732
4320	40.39758555
4321	40.38902236
4322	40.38496226
4323	40.37960129
4324	40.374438
4325	40.3608439
4326	40.35017843
4327	40.34987788
4328	40.34582277
4329	40.33488026
4330	40.31601397
4331	40.30238723
4332	40.28563519
4333	40.26854472
4334	40.26483747
4335	40.25661067
4336	40.25041856
4337	40.23477703
4338	40.22674287
4339	40.22006348
4340	40.2045262
4341	40.19060097
4342	40.1560001
4343	40.13463087
4344	40.10246327
4345	40.05204038
4346	40.04861637
4347	40.03292592
4348	40.00934528
4349	39.99082031
4350	39.98323725
4351	39.97126782
4352	39.97034064
4353	39.94111254
4354	39.93905465
4355	39.91767592
4356	39.91694964
4357	39.90464008
4358	39.89760229
4359	39.88014252
4360	39.86927443
4361	39.85877306
4362	39.83719669
4363	39.81408181
4364	39.7989859
4365	39.78880047
4366	39.76585149
4367	39.76412978
4368	39.73752414
4369	39.7342351
4370	39.71358028
4371	39.70279156
4372	39.69708275
4373	39.69654014
4374	39.67852714
4375	39.66802002
4376	39.65777663
4377	39.62391941
4378	39.6225573
4379	39.615373
4380	39.60750051
4381	39.59383399
4382	39.57481194
4383	39.56761401
4384	39.55269451
4385	39.54551517
4386	39.52617908
4387	39.51934905
4388	39.50701831
4389	39.49295972
4390	39.48835709
4391	39.47793305
4392	39.46834565
4393	39.46207582
4394	39.44582675
4395	39.43035328
4396	39.41083445
4397	39.40583846
4398	39.35975395
4399	39.34639424
4400	39.3453179
4401	39.32632541
4402	39.30711155
4403	39.29434733
4404	39.28777885
4405	39.27454898
4406	39.26123158
4407	39.2512757
4408	39.24631097
4409	39.23846321
4410	39.2260777
4411	39.21368416
4412	39.20821067
4413	39.20281047
4414	39.19017067
4415	39.17225827
4416	39.16609063
4417	39.15801234
4418	39.10022653
4419	39.08444789
4420	39.0718561
4421	39.0670104
4422	39.06082029
4423	39.03756601
4424	39.02860528
4425	39.01392934
4426	38.99702204
4427	38.99129017
4428	38.98456729
4429	38.97876652
4430	38.9755841
4431	38.96366044
4432	38.96257773
4433	38.95659509
4434	38.9408369
4435	38.91794487
4436	38.91273418
4437	38.90180548
4438	38.88547123
4439	38.86718572
4440	38.85716721
4441	38.83775729
4442	38.8288421
4443	38.79521419
4444	38.78960358
4445	38.78504674
4446	38.7792661
4447	38.77558955
4448	38.76529876
4449	38.76143383
4450	38.75020731
4451	38.73934978
4452	38.71223949
4453	38.69944639
4454	38.68493095
4455	38.6788903
4456	38.66477146
4457	38.64700071
4458	38.64380119
4459	38.61276014
4460	38.57980348
4461	38.56791962
4462	38.56200659
4463	38.54972059
4464	38.53197335
4465	38.5177471
4466	38.49155688
4467	38.4875492
4468	38.46987526
4469	38.44217604
4470	38.4233641
4471	38.40989822
4472	38.39373281
4473	38.3730112
4474	38.35955678
4475	38.35573643
4476	38.34207782
4477	38.33402327
4478	38.31833763
4479	38.28396834
4480	38.26609243
4481	38.26529895
4482	38.25274115
4483	38.24572175
4484	38.23833766
4485	38.21286564
4486	38.1967863
4487	38.19039135
4488	38.17403377
4489	38.15136227
4490	38.14873065
4491	38.13058968
4492	38.11770978
4493	38.10826676
4494	38.08198716
4495	38.06386907
4496	38.05814639
4497	38.05153806
4498	38.04537425
4499	38.00900035
4500	38.0000503
4501	37.9868428
4502	37.98570388
4503	37.97193778
4504	37.96732707
4505	37.95507115
4506	37.95112576
4507	37.91638463
4508	37.90603933
4509	37.88349976
4510	37.87033549
4511	37.85143524
4512	37.84091687
4513	37.80909183
4514	37.7938538
4515	37.78032152
4516	37.77513257
4517	37.76852592
4518	37.76625138
4519	37.75112918
4520	37.74198533
4521	37.73497521
4522	37.72510398
4523	37.71549173
4524	37.69989032
4525	37.6979528
4526	37.68221276
4527	37.65838373
4528	37.65472311
4529	37.6467966
4530	37.6344353
4531	37.63237879
4532	37.62353209
4533	37.61023445
4534	37.60241924
4535	37.59201881
4536	37.58326836
4537	37.53653136
4538	37.53438312
4539	37.52334634
4540	37.50610716
4541	37.50112391
4542	37.49396887
4543	37.48628571
4544	37.47919848
4545	37.46187014
4546	37.43801617
4547	37.41301968
4548	37.39899184
4549	37.39430971
4550	37.38076608
4551	37.37332269
4552	37.35945258
4553	37.3303651
4554	37.3191901
4555	37.30488604
4556	37.2861976
4557	37.25715708
4558	37.23615332
4559	37.2207144
4560	37.21135862
4561	37.19483035
4562	37.18924166
4563	37.16470004
4564	37.14958277
4565	37.14047487
4566	37.12480278
4567	37.11431933
4568	37.10154544
4569	37.09242035
4570	37.06777292
4571	37.05537249
4572	37.03068578
4573	37.02244014
4574	37.00858357
4575	36.99046529
4576	36.97759298
4577	36.96795214
4578	36.95974886
4579	36.95926112
4580	36.94439825
4581	36.905467
4582	36.90471723
4583	36.89297358
4584	36.88923765
4585	36.86835599
4586	36.86025124
4587	36.84657816
4588	36.84091035
4589	36.83938582
4590	36.82729578
4591	36.79899192
4592	36.78020211
4593	36.75740569
4594	36.75202494
4595	36.72852047
4596	36.72643002
4597	36.71070039
4598	36.70557653
4599	36.69082141
4600	36.67856068
4601	36.67141988
4602	36.65659633
4603	36.63636549
4604	36.63238266
4605	36.62362072
4606	36.61575849
4607	36.59634637
4608	36.58357182
4609	36.5674755
4610	36.55953826
4611	36.53018578
4612	36.51885799
4613	36.50642117
4614	36.49809633
4615	36.48039949
4616	36.46545637
4617	36.45272633
4618	36.43010504
4619	36.42056058
4620	36.4076963
4621	36.40417546
4622	36.39063981
4623	36.36925385
4624	36.34248989
4625	36.3390798
4626	36.32042578
4627	36.31381281
4628	36.29667137
4629	36.29612895
4630	36.2848488
4631	36.27783611
4632	36.26803845
4633	36.24768192
4634	36.23314115
4635	36.21760889
4636	36.21419926
4637	36.20805096
4638	36.20125876
4639	36.18435824
4640	36.17574365
4641	36.15541747
4642	36.14813291
4643	36.13502958
4644	36.12667517
4645	36.11812602
4646	36.10520141
4647	36.09368252
4648	36.07252997
4649	36.0628204
4650	36.05969049
4651	36.02489715
4652	36.01436308
4653	35.99829878
4654	35.97824794
4655	35.96943221
4656	35.95527515
4657	35.92408208
4658	35.91525863
4659	35.89679246
4660	35.88258866
4661	35.8792202
4662	35.87902188
4663	35.8629914
4664	35.84774186
4665	35.83519821
4666	35.82682711
4667	35.81067333
4668	35.76232222
4669	35.75855115
4670	35.74062734
4671	35.72990577
4672	35.72240399
4673	35.71031524
4674	35.68664502
4675	35.66421878
4676	35.6483832
4677	35.64165379
4678	35.62849814
4679	35.60542117
4680	35.58125706
4681	35.56712634
4682	35.56084139
4683	35.53952653
4684	35.5174689
4685	35.50696205
4686	35.49549265
4687	35.48163622
4688	35.46822016
4689	35.46752177
4690	35.46049033
4691	35.45582735
4692	35.44102654
4693	35.43874195
4694	35.43488772
4695	35.41789496
4696	35.40896097
4697	35.38011157
4698	35.36877842
4699	35.35652848
4700	35.34590223
4701	35.34323562
4702	35.33528037
4703	35.32551731
4704	35.32297515
4705	35.315162
4706	35.30471431
4707	35.2779164
4708	35.23834731
4709	35.2293325
4710	35.18025268
4711	35.16410798
4712	35.16105915
4713	35.14221106
4714	35.12429952
4715	35.10988006
4716	35.08420154
4717	35.06012354
4718	35.04525418
4719	35.03423057
4720	35.01559613
4721	34.99821464
4722	34.99216218
4723	34.99132467
4724	34.99065693
4725	34.9808615
4726	34.96895719
4727	34.96329736
4728	34.95957672
4729	34.95867564
4730	34.94965216
4731	34.93366412
4732	34.91190751
4733	34.90570384
4734	34.90516488
4735	34.90354439
4736	34.89258283
4737	34.86782314
4738	34.8425803
4739	34.83386563
4740	34.82655158
4741	34.80978908
4742	34.7897899
4743	34.78223998
4744	34.77483854
4745	34.77203219
4746	34.76656282
4747	34.73333704
4748	34.72179952
4749	34.72140426
4750	34.69532707
4751	34.69320697
4752	34.68723524
4753	34.6642409
4754	34.65660353
4755	34.64778154
4756	34.64713083
4757	34.63470876
4758	34.63261224
4759	34.61245629
4760	34.60277547
4761	34.59384771
4762	34.5737475
4763	34.56170831
4764	34.55890208
4765	34.55192785
4766	34.52655727
4767	34.51220798
4768	34.50917532
4769	34.47978951
4770	34.47313047
4771	34.46902239
4772	34.46431794
4773	34.46424619
4774	34.43753964
4775	34.43631506
4776	34.43200342
4777	34.41883019
4778	34.41398161
4779	34.4057855
4780	34.39424945
4781	34.39196431
4782	34.37669979
4783	34.3626987
4784	34.35064779
4785	34.34638726
4786	34.33597336
4787	34.32719849
4788	34.30819689
4789	34.30180504
4790	34.27782599
4791	34.27200427
4792	34.26860454
4793	34.24866653
4794	34.2324005
4795	34.20689982
4796	34.18561348
4797	34.17868028
